"","label","wallet_id","txs_count","balance","total_received","total_sent","total_life","addresses_count","avg_incoming_tx_per_address","total_incoming_tx","fraction_unique_addr_count","wallet_alias","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received"
"1090","blackmail","1bafdbea0113385c",25,0,23,2,725006,15,1.66666666666667,25,1.66666666666667,"1bafdbea0113385c",0.00132432,53.2914981,2.023612605,121.41675628,7.59935822778954,57.7502454742726,1.07e-05,53.21561821,0.572408905,121.35068793,3.99005424275189,15.9205328601024
"1091","blackmail","245ad5b5b4858411",3,0,2,1,18473,2,1,2,1.5,"245ad5b5b4858411",0.00020206,0.06696,0.041262943,0.16505177,0,0,3.121e-05,0.06644832,0.027411345,0.16446807,0.0305665368527792,0.00093431317517231
"1092","blackmail","06d1e51eb4befb20",32,0,25,7,714857,17,1.70588235294118,29,1.88235294117647,"06d1e51eb4befb20",4.701e-05,16.32897545,0.631491356,35.99500728,2.89727160960338,8.39418277981376,5.97e-06,16.25656997,0.589949489,35.98691881,2.79327137795021,7.80236499087584
"1093","blackmail","d044dbe414b11b2c",2,0,1,1,12209377,1,1,1,2,"d044dbe414b11b2c",1e-04,0.01954882,0.006608373,0.01982512,0,0,7.514e-05,0.01944581,0.006540317,0.01962095,0,0
"1094","blackmail","6930870970e61a92",2,0,1,1,3261,1,1,1,2,"6930870970e61a92",0.0545,0.26014369,0.157321845,0.31464369,0,0,3.72e-05,0.20532808,0.078579195,0.31431678,0,0
"1095","blackmail","5d67c365b479105f",316,0.00034581,81,235,99267657,1,81,81,316,"5d67c365b479105f",0.00012653,24.0753611,0.532201655,204.36543535,1.92544428013509,3.70733567590493,5.63e-06,23.61992685,0.334963262,204.32758987,1.48523910115817,2.20593518760914
"1096","blackmail","2fe4639b900e76f5",52,8.18e-06,36,16,24246057,8,5,40,6.5,"2fe4639b900e76f5",1.742e-05,42.539,1.053648258,193.87127943,5.3461445401493,28.5812614441681,8.18e-06,47.55304749,0.723113708,193.7944737,4.16331670721476,17.3332060045736
"1097","blackmail","1872424404e18b5e",69,0.06310726,49,20,5601500,31,2,62,2.2258064516129,"1872424404e18b5e",0.00025798,9.999,0.181281653,22.84148834,0.905670449283793,0.820238962705907,5.54e-06,9.96428093,0.136533134,22.80103336,0.786784273204754,0.619029492562334
"1098","blackmail","ecb3579b3432180a",4,0,2,2,4178618,1,2,2,4,"ecb3579b3432180a",0.02882,6.84868242,2.423949268,9.69579707,3.21645816529175,10.3456031290719,0.00947398,6.79239913,1.211828248,9.69462598,2.44555800829951,5.98075397195786
"1099","blackmail","cf122152a1ae8295",4,0,3,1,79706,1,3,3,4,"cf122152a1ae8295",0.01696701,47.41422477,5.788400558,57.88400558,0,0,1e-04,46.13228512,0.814702792,57.84389824,5.53677352354692,30.6558610510502
"1100","blackmail","b8a226649a0f425a",5,0,3,2,143574,1,3,3,5,"b8a226649a0f425a",0.0023,3.227278,0.690129927,4.14077956,1.28420578695,1.64918450323587,0.0023,3.221664,0.344633229,4.13559875,0.928378561596475,0.86188675363194
"1101","blackmail","894f0097cd259b31",2,0,1,1,785353,1,1,1,2,"894f0097cd259b31",0.046,0.04823626,0.04711813,0.09423626,0,0,0.00221639,0.046,0.03128714,0.09386142,0,0
"1102","blackmail","cdc04a68717a1e7c",2,0,1,1,154375,1,1,1,2,"cdc04a68717a1e7c",0.00513279,1.07187807,0.227146743,1.36288046,0,0,0.00383144,0.95224085,0.272535738,1.36267869,0,0
"1103","blackmail","7e3bf54a6ece9200",5,0,4,1,167868,2,2,4,2.5,"7e3bf54a6ece9200",0.02977406,3.25335698,0.436341881,3.49073505,0,0,0.00019591,0.73244824,0.087129863,3.48519451,0.129136746298637,0.0166762992445986
"1104","blackmail","66861667ece431eb",8,0,6,2,221292,6,1.16666666666667,7,1.33333333333333,"66861667ece431eb",0.0032566,49,5.530041317,127.19095029,10.3926539230357,108.00725556399,3.503e-05,48.96820565,1.609903667,127.18238969,6.01366149354936,36.1641245589983
"1105","blackmail","1140b1d197eed80a",28,0,25,3,861584,12,2.16666666666667,26,2.33333333333333,"1140b1d197eed80a",8.924e-05,11.06302869,0.379264111,19.72173375,1.5718206067914,2.47062001993408,1e-05,10.48464974,0.294158699,19.70863282,1.31960966677452,1.74136967264476
"1106","blackmail","179254ff623033db",6,0,5,1,277839,5,1,5,1.2,"179254ff623033db",0.000327,0.2,0.040531921,0.40531921,0,0,6.1e-06,0.16020211,0.033754493,0.40505392,0.0523030124523924,0.00273560511159511
"1107","blackmail","baf65f55bf7cc00d",3,0,2,1,196595,1,2,2,3,"baf65f55bf7cc00d",0.00010795,1.49363122,0.3824608,1.5298432,0,0,0.00010795,1.47448789,0.30594456,1.5297228,0.653284070137763,0.426780076295762
"1108","blackmail","38f4e442dad2fbf5",23,0,20,3,8025054,5,4.4,22,4.6,"38f4e442dad2fbf5",0.00155785,41.40380319,1.025999616,89.2619666,4.61662634010821,21.313238764181,8.1e-05,19.85349614,0.564931292,89.2591441,2.32452641548459,5.40342305628562
"1109","blackmail","009daad0154cfa45",8,0,7,1,7900501,3,2.33333333333333,7,2.66666666666667,"009daad0154cfa45",0.01159999,6.01818936,1.047503483,29.33009753,0,0,0.00075439,11.28036887,0.514538639,29.32870244,1.6598358129023,2.75505492579305
"1110","blackmail","b1786bd1a7a28d31",3,0,2,1,26882271,2,1,2,1.5,"b1786bd1a7a28d31",0.00284739,2.10354834,0.584330627,3.50598376,0,0,0.00153592,1.63547704,0.584233688,3.50540213,0.621299128621345,0.386012607225642
"1111","blackmail","1d2c5fa93ce8b706",2,0,1,1,10850568,1,1,1,2,"1d2c5fa93ce8b706",0.3053,8.2468653,4.27608265,8.5521653,0,0,0.30524652,7.94155072,2.85069908,8.55209724,0,0
"1112","blackmail","167807df89295729",21,1.092e-05,17,4,3704512,11,1.54545454545455,17,1.90909090909091,"167807df89295729",0.00176768,498.07101139,3.776489458,1027.20513245,37.1303353071822,1378.66180002378,5.46e-06,454.23144908,8.152379763,1027.19985013,46.0588869028914,2121.42106273334
"1113","blackmail","004321a63f079fb6",60,0,53,7,36795715,20,2.95,59,3,"004321a63f079fb6",9.302e-05,742.92766106,5.60948632,964.83164699,56.7628933292967,3222.02605911312,8.186e-05,731.46014753,2.400051079,964.82053361,36.5719153261785,1337.50499062517
"1114","blackmail","c7d547e2fced43f1",3,1.13782608,3,0,1183458,1,3,3,3,"c7d547e2fced43f1",0,0,0,0,0,0,0.0084184,1,0.450549113,3.15384379,0.405195927261615,0.1641837394694
"1115","blackmail","49978735e7146eee",3,0.767003,3,0,46184,1,3,3,3,"49978735e7146eee",0,0,0,0,0,0,0.00036004,2.60769554,0.215749584,7.76698503,0.507418835487101,0.257473874607086
"1116","blackmail","80add6c686a6dee4",3,0.76366,3,0,4645609,1,3,3,3,"80add6c686a6dee4",0,0,0,0,0,0,0.00636,9.36697663,2.712310828,16.27386497,3.5428360737256,12.5516874452914
"1117","blackmail","0fbe919c1a30dacc",5,0.6720842,5,0,562850,1,5,5,5,"0fbe919c1a30dacc",0,0,0,0,0,0,0.00972493,9.67536573,0.849685454,11.89559636,2.55263639273083,6.51595255349388
"1118","blackmail","9da51b05eae6c3c1",2,0.5165,2,0,10575,1,2,2,2,"9da51b05eae6c3c1",0,0,0,0,0,0,0.00348373,14.06799159,1.550669615,15.50669615,4.40102703115019,19.3690389289147
