,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month,Class
125,1FMVsyG6kbHtRM7Ci8ehLw2dDkdcV8sdZa,3120341,3120341,0,4,3,3,1040113.6666666666,8734,3049638,1040113.6666666666,8734,3049638,535114,24885.0,11788,37982,0.0,0,0,89,2,,1
126,188DmwnRCmt4jo8L97HZvrRac62Ke33Ftp,6236739,6235928,811,7,7,6,890962.7142857143,811,1665846,1039321.3333333334,163007,1665846,284235,47372.5,0,157142,56813.4,0,144614,3,5,,1
127,1N6cEa8e4cP8ikZ8vdxgrUwEtYD4xuyWgT,7080730,7080730,0,2,1,1,7080730.0,7080730,7080730,7080730.0,7080730,7080730,35328,0.0,0,0,0.0,0,0,5,5,,1
128,bc1q44q8fjrp3m0l0rqts073q3a9m79cexk5my6me8,16529170,16529170,0,86,76,76,217489.07894736843,2379,1364000,217489.07894736843,2379,1364000,17235685,229800.06666666668,159,6598150,229804.36,0,6594954,79,1787,,1
129,3DLqtSKiuyXb2bjhnXjSJPs51ybtw8dQMb,6524000,6524000,0,2,1,1,6524000.0,6524000,6524000,6524000.0,6524000,6524000,1474,0.0,0,0,0.0,0,0,9,1,,0
130,3HJ6EH1Cb8ev35eYDhT9BBUum3jGDWEg7y,365550,365550,0,2,1,1,365550.0,365550,365550,365550.0,365550,365550,5228,0.0,0,0,0.0,0,0,1,102,,0
131,1FByw2JxNnqNbEJCSxaiVZGmkbFnqMGvDj,141983385,141983385,0,41,23,23,6173190.652173913,101234,46605258,6173190.652173913,101234,46605258,1553275,33566.36363636364,0,235476,68806.59090909091,0,462142,79,30,,1
132,15RLWdVnY5n1n7mTvU1zjg67wt86dhYqNj,7541099315,7541099315,0,7,4,4,1885274828.75,11000000,5000000000,1885274828.75,11000000,5000000000,45413982,14406942.0,7864,42865917,15133416.666666666,0,44061584,11,45,,1
133,14NkbdrUH2k2DghHgtHQ2MnCU65mBNn6CV,3111000,3111000,0,2,1,1,3111000.0,3111000,3111000,3111000.0,3111000,3111000,256708,0.0,0,0,0.0,0,0,6,45,,1
134,bc1qjettv8tuahhu3srtx25vkqyx67fz60ghkzg80h,1396300,1396300,0,2,1,1,1396300.0,1396300,1396300,1396300.0,1396300,1396300,6932,0.0,0,0,0.0,0,0,1,2,,0
135,1P76724SU6VHgXhwgfoHPA6L7tMmqrDDeg,8890333,8890333,0,2,1,1,8890333.0,8890333,8890333,8890333.0,8890333,8890333,144897,0.0,0,0,0.0,0,0,2,3,,1
136,1JRs6zptY9gxUXNnKDNRThP8xu3gzV7HWC,8587076,8587076,0,12,9,9,954119.5555555555,128069,3800000,954119.5555555555,128069,3800000,1252897,142679.5,339,859386,156323.0,0,908720,11,571,,1
137,bc1qqns2ycs7wqwjp23dmxzzexr705qas6vkqr2elk,218581,0,218581,1,1,1,218581.0,218581,218581,0.0,0,0,0,0.0,0,0,0.0,0,0,2,1,,1
138,bc1q9lu73eprvcxywv7lg2hnlmaxv63jr9dkvvkc9d,131408270,131408270,0,6,5,5,26281654.0,1183502,57562846,26281654.0,1183502,57562846,13818,2801.0,856,5241,0.0,0,0,9,51,,1
139,183uCvqjaBnCqGkZ4uRJ7Sj9yQDwRgmytp,88620600,88620600,0,2,1,1,88620600.0,88620600,88620600,88620600.0,88620600,88620600,2037,0.0,0,0,0.0,0,0,1,9,,1
140,bc1qhp9yuvmscpyl69cdegdxufzj72q7fag494g4w6,15533,15533,0,2,1,1,15533.0,15533,15533,15533.0,15533,15533,652096,0.0,0,0,0.0,0,0,2,3,,0
141,bc1qye0agrkt9sex3lwlumckw066k0d2jqz39m09p0,1899138,1899138,0,2,1,1,1899138.0,1899138,1899138,1899138.0,1899138,1899138,18862,0.0,0,0,0.0,0,0,1,2,,0
142,bc1qm23mzwggpj4d2gldcn6nnamwth4xvvv4dm3m3c,7195677,7170399,25278,27,27,21,266506.55555555556,459,1475300,341447.5714285714,5055,1475300,40514839,1558263.0384615385,478,12712087,1506008.6,0,13147439,24,383,,1
143,bc1qzjs059jnygckdg39k62h48cajgkq7rhfpzmc5d,9442953,9442953,0,33,17,17,555467.8235294118,400240,869360,555467.8235294118,400240,869360,3211705,200436.4375,3345,688846,174327.4375,0,674780,55,3142,,0
144,1BAe16TpfkXcnsBjHcqN4AfoRWB5GQTKDv,43823401,43756571,66830,17,17,16,2577847.117647059,66830,5060000,2734785.6875,140486,5060000,1340482,83780.125,0,621625,83162.53333333334,0,621625,2,110,,1
145,3M1Khtxj1e51Kv2ZD9chfFRDda2KnVMkbv,20614871,20614871,0,24,12,12,1717905.9166666667,680200,5212695,1717905.9166666667,680200,5212695,17654603,1556589.8181818181,1563,7606485,1585517.1818181819,1335,7219564,1245,382,,1
146,3GwzbaT6rw7eEp3Z7RM3hcZXjjCmrkwHBi,1323322,1323322,0,4,2,2,661661.0,260115,1063207,661661.0,260115,1063207,1386876,0.0,0,0,0.0,0,0,286,1,,0
147,32AccoNY4gPhDNQyN3hV6BrEQriyR9zS1W,16975308,16975308,0,8,4,4,4243827.0,3110543,5648922,4243827.0,3110543,5648922,329204,96121.66666666667,91300,98979,81080.66666666667,10817,120793,2307,5,,0
148,1MkYE6XKLUx3AP9PpUaxVBYJeHCTjvNScZ,7613522,7613522,0,3,2,2,3806761.0,2563522,5050000,3806761.0,2563522,5050000,1251904,0.0,0,0,0.0,0,0,2,27,,1
149,183NJvWHFyXhGYJ9r4LQbS38UfsegjzGou,26482048,26482048,0,4,2,2,13241024.0,6574129,19907919,13241024.0,6574129,19907919,12213,0.0,0,0,0.0,0,0,3,5,,0
150,1CdJ9cVVbvzcQQH6pGmiPY3LY9XmAeTSPE,1621722642061,1621722642061,0,16933,101,107,138480890.1980198,190400,1509941000,131593899.06542057,190400,1509941000,368305,3610.14,0,33767,3474.5754716981132,0,34880,10,153,,0
151,1CtHQDt6untbVc6UDeyerdACEQgjntZR81,13014595,13014595,0,6,4,4,3253648.75,228069,6922799,3253648.75,228069,6922799,6952,2146.0,606,4600,1819.3333333333333,0,5458,8,42,,1
152,1CcRmaSxF9WwmHCs17Qk9bxDW93A93tTsF,3149555,3149555,0,2,1,1,3149555.0,3149555,3149555,3149555.0,3149555,3149555,216231,0.0,0,0,0.0,0,0,1,3,,0
153,3HFjuA5Jmix3ZWrVJ7Hj6dYyZ3WUiHYKQd,165963,165963,0,2,1,1,165963.0,165963,165963,165963.0,165963,165963,1772783,0.0,0,0,0.0,0,0,37,2,,0
154,3LsTJiANav9qPhaTedC4WiEd7uSG7uQLVc,157428,157428,0,2,1,1,157428.0,157428,157428,157428.0,157428,157428,74040,0.0,0,0,0.0,0,0,1,2,,0
155,bc1qk397jsqc5z4ruz6pcn0er96hvadlv79dp2avfu,113371892,113371892,0,2,1,1,113371892.0,113371892,113371892,113371892.0,113371892,113371892,0,0.0,0,0,0.0,0,0,1,3,,0
156,3JEk9g87E9CEnxNWk1foxyVW27YEAmqaWQ,8518557258009,8463053935195,55503322814,1214,100,97,8768675488.41,56256797,38557710202,8474140424.371134,89753905,38557710202,1349180,13628.080808080807,0,64815,13788.25,0,64815,5711,2,,1
157,bc1q4994ylcw3kezxd5fq0s55k9pdqxykltrzu27t2,11537813,11537813,0,30,26,26,443762.03846153844,9927,2713697,443762.03846153844,9927,2713697,3516635,140618.36,0,869874,140606.64,0,1319342,16,75,,0
158,1DbE7EYTCbwb2PQnQ2KsRZdtRBXTMtWcDs,664158616,664158616,0,28,24,24,27673275.666666668,1572,500000000,27673275.666666668,1572,500000000,3378611,2007.2608695652175,0,17299,145668.04347826086,0,3349743,110,173,,1
159,1Hs9S5LYAzLoX7exX1NAuVrN7fXPb7JdjJ,15309827,15309827,0,12,7,7,2187118.1428571427,237079,4546278,2187118.1428571427,237079,4546278,813205,131060.83333333333,0,544324,135534.16666666666,0,567907,9,11,,1
160,17v1cviCPNuGY73wNGvatS3CEZzrcPnXPy,88075259,88075259,0,353,60,225,302125.51666666666,10000,420183,300646.85333333333,2000,447503,62150820,1049991.9152542374,0,13944578,271453.23214285716,0,14146807,222,549,,1
161,1M21JwNLMgi8WQxtjgvTXhACqcrFYRP4DX,974077,974077,0,8,5,5,194815.4,4864,866288,194815.4,4864,866288,5012979,1248014.5,1478,4472028,1252912.25,0,4980112,5,402,,1
162,1MKq7bmcNAyWWmHzwoVgXvR3dVRMDbuthX,9340927,9340927,0,16,8,8,1167615.875,705113,1698772,1167615.875,705113,1698772,2053617,292866.4285714286,134855,464178,293102.85714285716,89866,487264,8,16,,0
163,1H2rLbMqmjNcGo4SwLDzkoGQfiVuu3n7Xs,2696916,2696916,0,2,1,1,2696916.0,2696916,2696916,2696916.0,2696916,2696916,3509,0.0,0,0,0.0,0,0,1,4,,0
164,1GpaL5vyZ2w9U576HJM9tugMkppuzsvQfU,10000000,10000000,0,2,1,1,10000000.0,10000000,10000000,10000000.0,10000000,10000000,23819,0.0,0,0,0.0,0,0,7,3,,1
165,3PtcLJicJW7PHXgvSdxRqrGGLsHTJb5YmW,91717113,91717113,0,11,8,8,11464639.125,5000000,30580000,11464639.125,5000000,30580000,43053,4910.285714285715,796,11463,0.0,0,0,28,102,,1
166,12h7zMj276LED4jL3adXwqtebENa2XwExq,29263416,29263416,0,6,3,3,9754472.0,9173636,10306366,9754472.0,9173636,10306366,589113,131573.0,93862,169284,292496.5,157869,427124,15,8,,0
167,3DF3uXn2tGeTfU6S44fxFi1rKczEx1sTZ8,111866256,79551453,32314803,87,49,40,2282984.8163265307,450528,11623320,1988786.325,450528,11623320,96515222,130479.4375,453,655300,2427694.846153846,0,18014147,117,359,,1
168,bc1qltfkkusyqxht8geju4zfrxppe2frxsdla4jede,8758954,8758954,0,65,33,33,265422.8484848485,9000,820000,265422.8484848485,9000,820000,26923541,839956.65625,174,3074449,833383.40625,0,3027473,21,174,,1
169,1CniBXs4AzWnFqfewEfFGeNXrYWoDwtv4T,962000,962000,0,3,2,2,481000.0,472000,490000,481000.0,472000,490000,3054248,0.0,0,0,0.0,0,0,6,4,,0
170,1H2p9YbP7T7MwGLBu5K8gpoPHVei6vYa4D,35997673373,35997673373,0,9667,86,161,2604597.1511627906,25903,41068077,1746320.1552795032,25903,41068077,6899306,72005.63529411764,0,4029177,42684.275,0,3625431,147,225,,0
171,bc1ql270slks4z7yjgpksntlxhnt3x3422djq337z6,1633201,1633201,0,2,1,1,1633201.0,1633201,1633201,1633201.0,1633201,1633201,2656,0.0,0,0,0.0,0,0,1,3,,0
172,3DsXixT42JsybiWqdHHwZeMqJzm2kgwvLE,13938876,13938876,0,4,2,2,6969438.0,1548247,12390629,6969438.0,1548247,12390629,21537492,0.0,0,0,0.0,0,0,32,8,,0
173,1LJzp2H2jfQn3YRn5JcL3sUuWh3v6twob4,108113,0,108113,1,1,1,108113.0,108113,108113,0.0,0,0,0,0.0,0,0,0.0,0,0,1,2,,1
174,3Lu5Es665cQPiBTmUEwWF9EZpPAxnwfr5C,754513,754513,0,11,8,8,94314.125,12291,224602,94314.125,12291,224602,28456914,948938.1428571428,0,2084576,4059753.285714286,0,17344941,162,27,,0
175,bc1qgx6ejvm4frjp8tea3mjd6t5ufd85cxp3v0q8xv,313630496,313380136,250360,2689,100,123,70901.11,1554,914102,77019.67479674796,9641,914102,1604985,16211.969696969696,15,97142,13155.61475409836,0,170240,58,18,,0
176,17iC1uAX2TiCK6ao2GwJ8UkrcLksYjP51r,1589578,1589578,0,6,4,4,397394.5,103000,497889,397394.5,103000,497889,49709630,14845866.0,5480308,33010687,15784195.666666666,0,47352587,176,7,,0
177,3AGn2DHEdgETzxWRgiTzcU7vgC9J9xgNG7,66324774,66324774,0,214,52,54,167407.48076923078,52679,390548,163926.88888888888,52679,390548,11279154,211221.58823529413,1253,3204971,212814.22641509434,0,3016072,39295,4783,,0
178,3FDTxiKagmtf7mpqABDGHkXYwKefDYpG84,2051031,2051031,0,4,2,2,1025515.5,680549,1370482,1025515.5,680549,1370482,276307,0.0,0,0,0.0,0,0,197,79,,1
179,1HNiTqxtCPHZy6nAU1pSBzjoNaRH6wVkgb,77798975,77766197,32778,35,32,30,2431217.96875,8096,4503400,2592206.566666667,37892,4503400,3549563,114502.03225806452,2778,624060,122255.41379310345,0,1020972,19,161,,1
180,1QD2Re6qFTC6tHikbq28CKPwXk8i9EA6dq,3917665,3917665,0,2,1,1,3917665.0,3917665,3917665,3917665.0,3917665,3917665,1400,0.0,0,0,0.0,0,0,1,1,,1
181,1Xmshy4aYx48yHeqc96nAiiHK5KA4SBqa,11009276,11009276,0,2,1,1,11009276.0,11009276,11009276,11009276.0,11009276,11009276,82783,0.0,0,0,0.0,0,0,2,3,,0
182,13HffyTVP8qcYzd5tga4Bc6rCGETNbbZuD,3664995,3664995,0,2,1,1,3664995.0,3664995,3664995,3664995.0,3664995,3664995,235857,0.0,0,0,0.0,0,0,1,6,,1
183,1G1EFetmX5ySSamAuQS2SwM3GGssJHHxeX,5483700,5483700,0,2,1,1,5483700.0,5483700,5483700,5483700.0,5483700,5483700,506933,0.0,0,0,0.0,0,0,5,2,,1
184,3KZftfHbFUQKGaegoG1Tnn1cFEbyB4mcpF,985039,985039,0,2,1,1,985039.0,985039,985039,985039.0,985039,985039,23240,0.0,0,0,0.0,0,0,3,2,,0
185,bc1qxl6yvr33mv5fx82m0stdq6z8hkaw2r5cy4rwx9,27800000,27800000,0,2,1,1,27800000.0,27800000,27800000,27800000.0,27800000,27800000,10156421,0.0,0,0,0.0,0,0,32,39,,1
186,3EgBSxHA4fqreyDPnHcTsWQrTatvaCaU39,7043475,7043475,0,70,35,35,201242.14285714287,160064,368015,201242.14285714287,160064,368015,7662972,225365.4411764706,3346,1636699,225365.11764705883,0,1636857,111,583,,0
187,18UGoFvxewPyHvbZBtsLRt1gd13oe5ciGW,1814370,0,1814370,1,1,1,1814370.0,1814370,1814370,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,0
188,1FprCqbirs2xrHPXKpdHXTLBZTtcsyKdy,26298148,26298148,0,4,2,2,13149074.0,9795569,16502579,13149074.0,9795569,16502579,25647177,0.0,0,0,0.0,0,0,19,3,,1
189,bc1qe4ec4vswac28ym453pgx8gsw4pqq2vd80fgrkn,209182881,207748698,1434183,43,40,39,5229572.025,9687,28200000,5326889.692307692,9687,28200000,10830824,277713.4358974359,111,3004912,284806.6842105263,0,2329414,17,670,,0
190,114QyEQGVvamQTVDHBXB9DqDnNBSyVvvMD,8449748,8449748,0,2,1,1,8449748.0,8449748,8449748,8449748.0,8449748,8449748,9210094,0.0,0,0,0.0,0,0,2,40,,1
191,1N2f9TiZxP67g1TQq9h1sNTy8EmHiSxtWY,3100367800,3100367800,0,361,49,66,17775881.42857143,14641,102664035,14374079.787878787,14641,102664035,19255806,304131.3541666667,1014,4433554,295919.8461538461,0,4648690,122,178,,1
192,bc1qmdr7ztxyculs6dx5tl3qwfytcsrnazf6wcexxm,1000000,1000000,0,2,1,1,1000000.0,1000000,1000000,1000000.0,1000000,1000000,507223,0.0,0,0,0.0,0,0,9,9,,0
193,bc1qj6nuyk5jreq6qhkhyqvx340zxmcdpzr9pxpdlj,4096246,4096246,0,4,2,2,2048123.0,1260339,2835907,2048123.0,1260339,2835907,3367467,0.0,0,0,0.0,0,0,2,95,,1
194,32rro4Hbteag8vHxmLJmFAtUenAqg6JtfL,234711183,234711183,0,2,1,1,234711183.0,234711183,234711183,234711183.0,234711183,234711183,0,0.0,0,0,0.0,0,0,1,3,,0
195,17Ka8QQcJGF9Xqh8CWVrhfdfTUDfGkM27w,6504456206,6504456206,0,27,15,15,433630413.73333335,12013,1072916214,433630413.73333335,12013,1072916214,72480720,4553.142857142857,0,31614,5167207.0,0,54853821,387,40,,1
196,1GVqGGQLBgNzUQtuSm8WHb8mWgRZBBe6U6,9280000,9280000,0,2,1,1,9280000.0,9280000,9280000,9280000.0,9280000,9280000,13523,0.0,0,0,0.0,0,0,13,3,,0
197,bc1q7fnvvs88tfnmn2vxhyuyfd2wplst62m9q2s2td,4280102,4280102,0,20,10,10,428010.2,238232,699090,428010.2,238232,699090,31385490,3485044.6666666665,56309,7986345,3484181.777777778,33910,8474822,15,1951,,0
198,1Dhskb71RVr6BqwqvqbigcKvdpo6tYaQTT,38344893,38344893,0,8,5,5,7668978.6,478588,18908585,7668978.6,478588,18908585,107021,1124.25,0,3186,25513.5,0,102054,18,13,,0
199,bc1q3ckkjetslgee2e7ukunf5x2453670j2gsqn28v,421877,421877,0,2,1,1,421877.0,421877,421877,421877.0,421877,421877,26993,0.0,0,0,0.0,0,0,202,3,,0
200,16w9puhYDRq8981yUvYBiTzFmasK1w8ywy,25780700,25780700,0,2,1,1,25780700.0,25780700,25780700,25780700.0,25780700,25780700,8474345,0.0,0,0,0.0,0,0,25,2,,1
201,3JyHe7L1Hhm8PkqUs6nh62ZS164Tvf3M12,117817,117817,0,14,7,7,16831.0,1068,41119,16831.0,1068,41119,610965,100998.5,504,307050,99783.16666666667,0,319772,986,871,,0
202,396VmLLffFQk4G4oiLM2edj4m1ta8Lo8y9,160000,160000,0,2,1,1,160000.0,160000,160000,160000.0,160000,160000,12887213,0.0,0,0,0.0,0,0,931,2,,0
203,15rngpYWcHBgbQDzMRtEYmLkJskt1nJ1bz,427164829,427163735,1094,419,54,54,2702448.796296296,6731,26823131,2702448.796296296,6731,26823131,10407035,192308.18867924527,0,1084013,195440.3962264151,0,1173071,69,2907,,0
204,34ox4rD2EePhjN4gGFR9gDzZpQpeDrjvUr,11716623843,11716623843,0,122,51,51,112412294.64705883,1159596,1623988114,112412294.64705883,1159596,1623988114,17098391,341898.9,52,1896870,341967.82,0,1904462,111,241,,0
205,bc1qxte0luymrwc2xuhlqpl4qp86vzxg0qkcadm8uu,20954244,20954244,0,2,1,1,20954244.0,20954244,20954244,20954244.0,20954244,20954244,405,0.0,0,0,0.0,0,0,2,66,,1
206,19iSJXBSJpiGPmyLkz8c9sx3Nk3amyJok5,1193888339419,1193707701273,180638146,102558,96,107,24860606.385416668,1007774,499974739,28731981.91588785,1007774,499974739,68666,722.8,0,8009,407.52830188679246,0,24402,270,1,,0
207,1FKTDDfAE7eJamPpUHxwKv2RWsG4539S1F,327733,327733,0,2,2,2,163866.5,163721,164012,163866.5,163721,164012,783,0.0,0,0,0.0,0,0,1,3,,0
208,122SsT39EAauVg73AJdm6coYXXu9fK8Y6Q,10592,0,10592,2,2,1,5296.0,592,10000,0.0,0,0,68,0.0,0,0,0.0,0,0,2,2,,1
209,1NJT5a2Cn2oJA9noYi7duf8ZdTyevfwNKk,38444,38444,0,2,1,1,38444.0,38444,38444,38444.0,38444,38444,23103,0.0,0,0,0.0,0,0,10,2,,0
210,1MQaXSBPdQERdLjyqJUSmosGQmxY6UaNr1,590351,590351,0,2,1,1,590351.0,590351,590351,590351.0,590351,590351,789,0.0,0,0,0.0,0,0,1,11,,1
211,3KQQgo776eJ6W8bKuXst5T6Kz5dTCgnSX5,10814441750087,10814441650715,99372,80548,100,101,26130602.48,35012,92640172,26462420.92079208,35012,92640172,1354528,13682.10101010101,0,385347,13545.28,0,531798,12,76,,0
212,bc1qwv8kk538p2zrlmzngjml7m6lauufycv42yv0ut,47646249,47646249,0,32,24,24,1985260.375,34407,7040221,1985260.375,34407,7040221,4844905,175946.8260869565,1046,2995512,210203.65217391305,0,2994498,3,421,,1
213,bc1qv93nr8pkd6y7q626uvved9n6z5lnh2vw2za764,430266,430266,0,2,1,1,430266.0,430266,430266,430266.0,430266,430266,11303,0.0,0,0,0.0,0,0,1,87,,0
214,35JE77tWPmkaQhEANLiAzETBpfgx4WqQiM,804761428,804761428,0,157,51,56,7980079.980392157,141140,80628450,7910019.982142857,141140,80628450,14321469,273493.44,2388,2122308,257207.6181818182,0,1815775,16945,360,,1
215,1Bp6NssnxbrgY5UKaUBm4WJTAwaUaDhzBm,26148,26148,0,2,1,1,26148.0,26148,26148,26148.0,26148,26148,115742,0.0,0,0,0.0,0,0,3,2,,0
216,162N1UxdEQBfHrE7u3B41UYK9ahuAtuZw7,241050,241050,0,6,3,3,80350.0,67914,101630,80350.0,67914,101630,1218442,301669.5,236875,366464,590113.5,0,1180227,584,7,,0
217,bc1qqfe7mk2fa9lelcpm7rjvlls6x4735z9k5dmr9f,33396020,33396020,0,15,10,10,3339602.0,100000,17000000,3339602.0,100000,17000000,461699,50282.88888888889,3163,215707,48899.77777777778,0,247157,20,246,,1
218,1PprvNyBerA8x4ekHsS9pwwFJQMwV1Y9Ls,1293248236,1293248236,0,377,60,63,1881286.9833333334,13000,10080000,1997288.9841269841,13000,10080000,40765476,680945.3898305085,0,14739982,655435.6774193548,0,14741492,125,237,,0
219,1GmYp51uCHQansDCMfrWbfKzmhUfVj1x6g,3922386,3922386,0,2,1,1,3922386.0,3922386,3922386,3922386.0,3922386,3922386,27671,0.0,0,0,0.0,0,0,2,2,,1
220,3AjJyB3PLndWfsmwDvsTJ1zxA5hqHhjiUM,1040000,1040000,0,2,1,1,1040000.0,1040000,1040000,1040000.0,1040000,1040000,3766,0.0,0,0,0.0,0,0,2,2,,0
221,bc1qz9r79usw5a4wa64x0y99pc8khms6wh64l6pjsy,1287774,1287774,0,8,4,4,321943.5,175812,422192,321943.5,175812,422192,2830983,943558.6666666666,190049,2184361,943514.3333333334,188433,2186929,3,80,,1
222,12cmaa9iJeqR5caEvxzhrPHA98BezARVUg,28002014,28002014,0,6,3,3,9334004.666666666,1000000,14002014,9334004.666666666,1000000,14002014,1107030,503193.0,457,1005929,552266.5,231549,872984,36,63,,1
223,bc1qydzz7xve4ptzwy7mgddyj7r9fwvqmd3euvcph3,5676981,5676981,0,32,16,16,354811.3125,48081,958303,354811.3125,48081,958303,5341340,356079.13333333336,14804,1434448,355206.6666666667,12581,1434478,11,187,,1
224,3JviQZ2yNsUvxCysWV3ERh2QoZDo5J7ans,31917999,31917999,0,87,47,47,679106.3617021276,119609,6185618,679106.3617021276,119609,6185618,10467658,224890.39130434784,0,1166339,225286.95652173914,0,1161670,1772,2908,,1
225,1EZGhDGx8C5tas2vU3GYoXoBUtDTy2mcUo,10066322,10066322,0,70,36,36,279620.05555555556,7140,5317917,279620.05555555556,7140,5317917,57638394,1646790.142857143,532,15381376,1630700.2857142857,0,15375845,40,421,,1
226,3C6S2rmzRG5L5TDSncJ1sUzSXdgvHoSVLS,295281552,295281552,0,368,86,354,949434.9651162791,5873,6285440,834128.6779661017,2380,9582300,5481750,7818.35294117647,0,83882,13328.42492917847,0,1225884,159,397,,0
227,14d1G5VMnJdh6u7yDHWL7k2CJ4jmyGD78s,122189012,122189012,0,2,1,1,122189012.0,122189012,122189012,122189012.0,122189012,122189012,152251917,0.0,0,0,0.0,0,0,2,5,,0
228,1RobertBjXhB9PZkS4jLLm37vs7gMmPEv,884629485,884629485,0,6,5,5,176925897.0,10000000,316201148,176925897.0,10000000,316201148,2198241,16804.25,511,44639,532886.5,0,2131024,4,6,,1
229,bc1qc3mzw03es3q26fe9htg80egnw7w3swt797vlxf,1220859,1220859,0,7,4,4,305214.75,9969,910494,305214.75,9969,910494,20268393,6755998.333333333,31209,14780116,6745500.333333333,0,14776947,13,55,,1
230,1KWP72BbHzEWyy9wPqQoBg3BDi5jGEamPf,397673901,397673354,547,804,1,115,0.0,0,0,548996.5304347826,315000,990000,112691,0.0,0,0,988.5175438596491,0,22026,5958,95,,0
231,3KhmwUkb4dmwkz1cc2UFk5wzijohzSWtqm,25278267,25278267,0,63,62,62,407713.98387096776,225000,1318375,407713.98387096776,225000,1318375,2528388,7150.3442622950815,33,74479,0.0,0,0,88,772,,1
232,bc1qdm7gvpcf0yse7rhvwkaary49m3hrazlwr60a6r,8870702,8841962,28740,48,47,46,188738.3404255319,431,1000000,192216.5652173913,431,1000000,11225923,244041.80434782608,9475,2427561,0.0,0,0,73,912,,1
233,bc1qlxdtnakt6klmp94aq7duz4j00vyczu89qw4nen,26816,26816,0,2,1,1,26816.0,26816,26816,26816.0,26816,26816,5702,0.0,0,0,0.0,0,0,1,38,,1
234,1LcSNpr6FWxYyEZPvPueoyeZqK8LGxQBUv,110086953,110086953,0,335,51,52,866177.1960784313,108840,4234172,852755.1538461539,108840,4234172,10527332,210525.96,2041,1650769,206098.431372549,0,1670409,1928,9057,,1
235,13GG19U96mvi1qkcSvE35quJTWT3Y3Dnnc,39568198,39568198,0,6,5,5,7913639.6,669660,14199626,7913639.6,669660,14199626,235791,18878.25,3751,35276,53005.0,3751,160278,1,6,,0
236,13APwXbfA4JSG1ewPSsURtshndfR7JfASq,54409827,54409827,0,2,1,1,54409827.0,54409827,54409827,54409827.0,54409827,54409827,86882,0.0,0,0,0.0,0,0,4,46,,1
237,1Bi2iXJLQHGBfdmUGUG7xivr3hsGqbUEy9,246492568,246492568,0,84,52,52,4740241.692307692,106250,13689196,4740241.692307692,106250,13689196,31517767,616795.4117647059,1669,8379013,595845.1960784313,0,4985326,107,120,,1
238,33f8Bpmj2Y9kz4urY7PayxUXvmjCThKsLb,10594506,10594506,0,4,3,3,3531502.0,3406169,3698134,3531502.0,3406169,3698134,302,0.0,0,0,151.0,0,302,1,5,,0
239,1GTLHyuGsHouo2gvA8iXXK77DmBhqxHesw,19205017270622,19205017269961,661,36482,99,102,118511772.70707071,661,229762113,119377691.43137255,993029,229803790,2136140,21797.34693877551,0,1952928,2626.237623762376,0,82038,1,135,,0
240,13fMtbAWYhi9N3AUCY9g2Gn9VGd9y2HMuz,7909698,7909698,0,5,3,3,2636566.0,84457,6618000,2636566.0,84457,6618000,774641,158105.0,140437,175773,384676.5,310922,458431,8,164,,1
241,13RrkGEg1PxqXkgBCydmnRzyeZr876Tv2G,147230597,147230597,0,8,6,6,24538432.833333332,840000,100000000,24538432.833333332,840000,100000000,42992,6521.8,2273,15052,372.6,0,1863,24,152,,1
242,bc1qgxqkpsghst67grys8ed90ntlzf3w6c8zm5dwxd,458394239,458366647,27592,350,77,79,1749658.7012987013,10029,37116050,1723375.987341772,10029,37116050,14875343,195728.19736842104,360,2026239,190709.52564102566,0,2028410,47,2779,,1
243,1L6GcEU1swtr8JB8eAmhD4LDcAcgaGxWFo,1050978,1050978,0,2,1,1,1050978.0,1050978,1050978,1050978.0,1050978,1050978,7644,0.0,0,0,0.0,0,0,2,3,,0
244,1Man5tP18tLdk6UnU3FM6cdbwkhoPNCvPK,8013645331,8013645331,0,2553,83,106,7512819.084337349,1,54000000,7832816.688679245,1,148855799,41111369,501352.4024390244,0,13208473,390795.0190476191,0,13039657,103,120,,1
245,1FtUsNNy7kSHTxozts2ubsUojL8FBRLPYi,11499855,11499855,0,5,4,4,2874963.75,20946,10695555,2874963.75,20946,10695555,2512657,17559.0,2274,32341,0.0,0,0,9,236,,1
246,bc1q56kkf56elz5xpfcrdlqn5xrtz99rjw6k8l9gzk,96048939,90458791,5590148,140,101,88,664122.6435643565,16689,3337640,770550.0909090909,133663,3337640,5786123,57861.23,0,414126,66507.16091954023,0,428538,57,1028,,1
247,19GxckZf3GBjyh8d9c9itRh98FmDEAgevF,810550050708,810550050708,0,4945,87,95,538494252.8735632,49000000,8800000000,535252631.57894737,49000000,8800000000,5468108,48490.348837209305,0,1752036,58171.36170212766,0,791285,4,261,,0
248,3QiMNzCcMgWEgEavZac9t7NqA4FjN5Do2v,21800465,21800465,0,16,8,8,2725058.125,30854,10000000,2725058.125,30854,10000000,477940,68021.71428571429,1077,178084,67830.85714285714,2733,177139,883,46,,1
